Commande n°;Total payé réel;Total transport;Nom du transporteur;Pays de livraison;Ville de facturation;Code pays de livraison
5360;190.620000;27.140000;Chronopost;3;Grez-Doiceau;BE
5361;92.760000;5.260000;Mondial Relay;8;MARSAC SUR L'ISLE;FR
5361;92.760000;5.260000;Mondial Relay;8;MARSAC SUR L'ISLE;FR
5362;335.040000;0.000000;Chronopost;8;PONTOISE;FR
5362;335.040000;0.000000;Chronopost;8;PONTOISE;FR
5363;78.310000;20.810000;TNT Express;3;Borlez;BE
5363;78.310000;20.810000;TNT Express;3;Borlez;BE
5363;78.310000;20.810000;TNT Express;3;Borlez;BE
5364;79.290000;20.810000;TNT Express;3;Bruxelles;BE
5365;141.740000;5.260000;Mondial Relay;8;couvignon;FR
5365;141.740000;5.260000;Mondial Relay;8;couvignon;FR
5365;141.740000;5.260000;Mondial Relay;8;couvignon;FR
5366;114.640000;27.140000;Chronopost;3;Herve;BE
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5367;393.840000;0.000000;Chronopost;8;Chambourcy;FR
5368;63.240000;0.000000;Colissimo Dom-Tom / International;19;Veyrier;CH
5368;63.240000;0.000000;Colissimo Dom-Tom / International;19;Veyrier;CH
5368;63.240000;0.000000;Colissimo Dom-Tom / International;19;Veyrier;CH
5369;24.280000;4.780000;Mondial Relay;8;Saint Cyr Sur Loire;FR
5370;314.400000;0.000000;Colissimo Dom-Tom / International;176;ST-PAUL;RE
5370;314.400000;0.000000;Colissimo Dom-Tom / International;176;ST-PAUL;RE
5370;314.400000;0.000000;Colissimo Dom-Tom / International;176;ST-PAUL;RE
5371;64.580000;9.000000;Colissimo;8;La chapelle saint laurent;FR
5371;64.580000;9.000000;Colissimo;8;La chapelle saint laurent;FR
5372;102.220000;14.720000;Chronopost;176;ST-PAUL;RE
5372;102.220000;14.720000;Chronopost;176;ST-PAUL;RE
5373;92.760000;5.260000;Mondial Relay;8;Merignac ;FR
5373;92.760000;5.260000;Mondial Relay;8;Merignac ;FR
5374;80.780000;4.780000;Mondial Relay;8;Quincy Sous Sénart;FR
5374;80.780000;4.780000;Mondial Relay;8;Quincy Sous Sénart;FR
5374;80.780000;4.780000;Mondial Relay;8;Quincy Sous Sénart;FR
5375;181.590000;6.590000;Mondial Relay;8;ANGOULEME;FR
5375;181.590000;6.590000;Mondial Relay;8;ANGOULEME;FR
5375;181.590000;6.590000;Mondial Relay;8;ANGOULEME;FR
5376;80.780000;4.780000;Mondial Relay;8;Longechaux;FR
5376;80.780000;4.780000;Mondial Relay;8;Longechaux;FR
5377;189.880000;14.880000;Chronopost;8;Illkirch;FR
5377;189.880000;14.880000;Chronopost;8;Illkirch;FR
5377;189.880000;14.880000;Chronopost;8;Illkirch;FR
5378;184.460000;20.400000;Colissimo Dom-Tom / International;6;Vigo;ES
5378;184.460000;20.400000;Colissimo Dom-Tom / International;6;Vigo;ES
5378;184.460000;20.400000;Colissimo Dom-Tom / International;6;Vigo;ES
5378;184.460000;20.400000;Colissimo Dom-Tom / International;6;Vigo;ES
5379;64.780000;4.780000;Mondial Relay;8;BORDEAUX;FR
5379;64.780000;4.780000;Mondial Relay;8;BORDEAUX;FR
5379;64.780000;4.780000;Mondial Relay;8;BORDEAUX;FR
5380;100.280000;4.780000;Mondial Relay;8;SAULT DE NAVAILLES;FR
5380;100.280000;4.780000;Mondial Relay;8;SAULT DE NAVAILLES;FR
5380;100.280000;4.780000;Mondial Relay;8;SAULT DE NAVAILLES;FR
5380;100.280000;4.780000;Mondial Relay;8;SAULT DE NAVAILLES;FR
5381;261.000000;0.000000;Colissimo;21;New London;US
5381;261.000000;0.000000;Colissimo;21;New London;US
5382;256.400000;0.000000;Chronopost;236;Plovdiv;BG
5382;256.400000;0.000000;Chronopost;236;Plovdiv;BG
5383;87.500000;5.260000;Mondial Relay;8;Benon;FR
5383;87.500000;5.260000;Mondial Relay;8;Benon;FR
5384;92.760000;5.260000;Mondial Relay;8;Barbentane;FR
5384;92.760000;5.260000;Mondial Relay;8;Barbentane;FR
5385;104.840000;17.340000;TNT Express;3;Triviéres Belgique;BE
5385;104.840000;17.340000;TNT Express;3;Triviéres Belgique;BE
5386;85.240000;22.000000;Colissimo Dom-Tom / International;176;Le Port;RE
5386;85.240000;22.000000;Colissimo Dom-Tom / International;176;Le Port;RE
5386;85.240000;22.000000;Colissimo Dom-Tom / International;176;Le Port;RE
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5388;263.200000;0.000000;Chronopost;3;Kortrijk;BE
5388;263.200000;0.000000;Chronopost;3;Kortrijk;BE
5389;53.530000;4.780000;Mondial Relay;8;honfleur;FR
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5392;99.270000;26.500000;Colissimo Dom-Tom / International;176;Le tampon;RE
5392;99.270000;26.500000;Colissimo Dom-Tom / International;176;Le tampon;RE
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5394;114.640000;27.140000;Chronopost;3;Ophain;BE
5394;114.640000;27.140000;Chronopost;3;Ophain;BE
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5397;52.400000;14.400000;Colissimo Dom-Tom / International;1;Brand-Erbisdorf;DE
5397;52.400000;14.400000;Colissimo Dom-Tom / International;1;Brand-Erbisdorf;DE
5398;89.780000;4.780000;Mondial Relay;8;MONTLHERY;FR
5398;89.780000;4.780000;Mondial Relay;8;MONTLHERY;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5402;28.500000;9.000000;Colissimo;8;clermont-ferrand;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5404;199.800000;14.880000;Chronopost;8;Cuve;FR
5404;199.800000;14.880000;Chronopost;8;Cuve;FR
5405;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5405;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5406;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5406;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5408;32.540000;5.260000;Mondial Relay;8;orthez;FR
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5415;132.650000;6.590000;Mondial Relay;8;Antibes;FR
5415;132.650000;6.590000;Mondial Relay;8;Antibes;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5419;42.780000;4.780000;Mondial Relay;8;Saint Jean le blanc;FR
5419;42.780000;4.780000;Mondial Relay;8;Saint Jean le blanc;FR
5420;0.000000;11.620000;Colissimo;8;orange;FR
5421;131.970000;10.850000;Colissimo;8;ASSAS;FR
5421;131.970000;10.850000;Colissimo;8;ASSAS;FR
5422;42.580000;4.780000;Mondial Relay;8;orthez;FR
5422;42.580000;4.780000;Mondial Relay;8;orthez;FR
5423;88.380000;5.260000;Mondial Relay;8;Rannee;FR
5423;88.380000;5.260000;Mondial Relay;8;Rannee;FR
5424;42.780000;4.780000;Mondial Relay;8;Antibes;FR
5424;42.780000;4.780000;Mondial Relay;8;Antibes;FR
5425;169.590000;6.590000;Mondial Relay;8;VALFLAUNES;FR
5425;169.590000;6.590000;Mondial Relay;8;VALFLAUNES;FR
5426;40.760000;17.360000;TNT Express;3;Bruxelles;BE
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5434;92.760000;5.260000;Mondial Relay;8;JOUE-LES-TOURS;FR
5434;92.760000;5.260000;Mondial Relay;8;JOUE-LES-TOURS;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5439;161.440000;6.590000;Mondial Relay;8;SAINT REMY;FR
5439;161.440000;6.590000;Mondial Relay;8;SAINT REMY;FR
5440;92.760000;5.260000;Mondial Relay;8;Mouvaux;FR
5440;92.760000;5.260000;Mondial Relay;8;Mouvaux;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5442;231.100000;12.700000;Colissimo;8;NEVERS;FR
5442;231.100000;12.700000;Colissimo;8;NEVERS;FR
5443;110.970000;22.000000;Colissimo  Dom-Tom / International;141;SAINT-ESPRIT;MQ
5443;110.970000;22.000000;Colissimo  Dom-Tom / International;141;SAINT-ESPRIT;MQ
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
5446;152.760000;5.260000;Mondial Relay;8;LE BOULOU;FR
5446;152.760000;5.260000;Mondial Relay;8;LE BOULOU;FR
5446;152.760000;5.260000;Mondial Relay;8;LE BOULOU;FR
5446;152.760000;5.260000;Mondial Relay;8;LE BOULOU;FR
5447;169.590000;6.590000;Mondial Relay;8;vacquiers;FR
5447;169.590000;6.590000;Mondial Relay;8;vacquiers;FR
5448;86.900000;9.900000;Colissimo;8;PARIS;FR
5448;86.900000;9.900000;Colissimo;8;PARIS;FR
5448;86.900000;9.900000;Colissimo;8;PARIS;FR
5449;73.030000;4.780000;Mondial Relay;8;Bassussarry;FR
5450;219.680000;6.680000;Mondial Relay;3;Wanze;BE
5450;219.680000;6.680000;Mondial Relay;3;Wanze;BE
5450;219.680000;6.680000;Mondial Relay;3;Wanze;BE
5450;219.680000;6.680000;Mondial Relay;3;Wanze;BE
5450;219.680000;6.680000;Mondial Relay;3;Wanze;BE
5451;197.640000;12.720000;Colissimo;8;LERAN;FR
5451;197.640000;12.720000;Colissimo;8;LERAN;FR
5452;125.870000;10.870000;Colissimo;8;paris;FR
5452;125.870000;10.870000;Colissimo;8;paris;FR
5453;315.200000;0.000000;Colissimo;8;CARCASSONNE;FR
5453;315.200000;0.000000;Colissimo;8;CARCASSONNE;FR
5453;315.200000;0.000000;Colissimo;8;CARCASSONNE;FR
5453;315.200000;0.000000;Colissimo;8;CARCASSONNE;FR
5454;164.090000;6.590000;Mondial Relay;8;l'Isle d 'Abeau;FR
5454;164.090000;6.590000;Mondial Relay;8;l'Isle d 'Abeau;FR
5454;164.090000;6.590000;Mondial Relay;8;l'Isle d 'Abeau;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5455;320.400000;0.000000;Colissimo;8;Montreuil-juigné;FR
5456;127.330000;4.780000;Mondial Relay;8;Dole;FR
5457;85.060000;7.060000;Mondial Relay;6;Alcantarilla;ES
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5458;455.400000;0.000000;Colissimo;8;LOURY;FR
5459;47.010000;9.010000;Colissimo;8;civières;FR
5459;47.010000;9.010000;Colissimo;8;civières;FR
5460;92.760000;5.260000;Mondial Relay;8;Vallauris;FR
5460;92.760000;5.260000;Mondial Relay;8;Vallauris;FR
5461;61.600000;13.000000;Colissimo  Dom-Tom / International;15;PORTO;PT
5461;61.600000;13.000000;Colissimo  Dom-Tom / International;15;PORTO;PT
5461;61.600000;13.000000;Colissimo  Dom-Tom / International;15;PORTO;PT
5462;80.780000;4.780000;Mondial Relay;8;Fleury;FR
5462;80.780000;4.780000;Mondial Relay;8;Fleury;FR
5462;80.780000;4.780000;Mondial Relay;8;Fleury;FR
5463;45.840000;15.000000;Colissimo  Dom-Tom / International;141;Fort de france;MQ
5464;77.800000;13.000000;Colissimo  Dom-Tom / International;2;Mäder;AT
5464;77.800000;13.000000;Colissimo  Dom-Tom / International;2;Mäder;AT
5464;77.800000;13.000000;Colissimo  Dom-Tom / International;2;Mäder;AT
5464;77.800000;13.000000;Colissimo  Dom-Tom / International;2;Mäder;AT
5465;94.770000;22.000000;Colissimo  Dom-Tom / International;176;Le port;RE
5465;94.770000;22.000000;Colissimo  Dom-Tom / International;176;Le port;RE
5466;92.760000;5.260000;Mondial Relay;8;Vaulx en vélin;FR
5466;92.760000;5.260000;Mondial Relay;8;Vaulx en vélin;FR
5467;231.120000;12.720000;Colissimo;8;Caromb;FR
5467;231.120000;12.720000;Colissimo;8;Caromb;FR
5468;81.930000;10.870000;Colissimo;8;Fos-sur-Mer ;FR
5468;81.930000;10.870000;Colissimo;8;Fos-sur-Mer ;FR
5468;81.930000;10.870000;Colissimo;8;Fos-sur-Mer ;FR
5468;81.930000;10.870000;Colissimo;8;Fos-sur-Mer ;FR
5469;283.500000;0.000000;Mondial Relay;8;BRESNAY;FR
5469;283.500000;0.000000;Mondial Relay;8;BRESNAY;FR
5469;283.500000;0.000000;Mondial Relay;8;BRESNAY;FR
5470;119.800000;15.600000;Colissimo  Dom-Tom / International;14;Luxembourg;PL
5470;119.800000;15.600000;Colissimo  Dom-Tom / International;14;Luxembourg;PL
5471;187.000000;12.720000;Colissimo;8;CASTRES;FR
5471;187.000000;12.720000;Colissimo;8;CASTRES;FR
5472;112.270000;5.260000;Mondial Relay;8;LONGJUMEAU;FR
5472;112.270000;5.260000;Mondial Relay;8;LONGJUMEAU;FR
5472;112.270000;5.260000;Mondial Relay;8;LONGJUMEAU;FR
5473;115.930000;4.780000;Mondial Relay;8;Rabastens;FR
5473;115.930000;4.780000;Mondial Relay;8;Rabastens;FR
5474;89.800000;4.780000;Mondial Relay;8;Chancelade;FR
5474;89.800000;4.780000;Mondial Relay;8;Chancelade;FR
5475;209.100000;13.780000;Colissimo;8;GRIEGES;FR
5475;209.100000;13.780000;Colissimo;8;GRIEGES;FR
5475;209.100000;13.780000;Colissimo;8;GRIEGES;FR
5476;141.740000;5.260000;Mondial Relay;8;Pont-du-Casse;FR
5476;141.740000;5.260000;Mondial Relay;8;Pont-du-Casse;FR
5476;141.740000;5.260000;Mondial Relay;8;Pont-du-Casse;FR
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5477;351.000000;0.000000;Chronopost International;3;Ieper;BE
5478;172.850000;6.590000;Mondial Relay;8;Saint-Beauzire;FR
5478;172.850000;6.590000;Mondial Relay;8;Saint-Beauzire;FR
5478;172.850000;6.590000;Mondial Relay;8;Saint-Beauzire;FR
5479;94.950000;9.930000;Colissimo;8;VILLE SUR ARCE;FR
5479;94.950000;9.930000;Colissimo;8;VILLE SUR ARCE;FR
5480;105.450000;9.930000;Colissimo;8;Bethoncourt;FR
5480;105.450000;9.930000;Colissimo;8;Bethoncourt;FR
5481;141.740000;5.260000;Mondial Relay;8;Thionville;FR
5481;141.740000;5.260000;Mondial Relay;8;Thionville;FR
5481;141.740000;5.260000;Mondial Relay;8;Thionville;FR
5481;141.740000;5.260000;Mondial Relay;8;Thionville;FR
5481;141.740000;5.260000;Mondial Relay;8;Thionville;FR
5482;136.920000;11.400000;Colissimo;8;TREMBLAY-EN-FRANCE;FR
5482;136.920000;11.400000;Colissimo;8;TREMBLAY-EN-FRANCE;FR
5482;136.920000;11.400000;Colissimo;8;TREMBLAY-EN-FRANCE;FR
5482;136.920000;11.400000;Colissimo;8;TREMBLAY-EN-FRANCE;FR
5483;121.850000;20.840000;TNT Express;3;Bruxelles;BE
5483;121.850000;20.840000;TNT Express;3;Bruxelles;BE
5484;148.120000;11.640000;Colissimo;8;LE PUY SAINTE REPARADE;FR
5484;148.120000;11.640000;Colissimo;8;LE PUY SAINTE REPARADE;FR
5485;292.880000;0.000000;Colissimo;8;Alfortville;FR
5485;292.880000;0.000000;Colissimo;8;Alfortville;FR
5486;170.230000;12.720000;Colissimo;8;Mont de Marsan;FR
5486;170.230000;12.720000;Colissimo;8;Mont de Marsan;FR
5486;170.230000;12.720000;Colissimo;8;Mont de Marsan;FR
5487;95.700000;9.930000;Colissimo;8;Aigremont;FR
5487;95.700000;9.930000;Colissimo;8;Aigremont;FR
5487;95.700000;9.930000;Colissimo;8;Aigremont;FR
5488;148.120000;11.640000;Colissimo;8;Saint jean de boiseau;FR
5488;148.120000;11.640000;Colissimo;8;Saint jean de boiseau;FR
5489;85.950000;9.930000;Colissimo;8;Valencin ;FR
5489;85.950000;9.930000;Colissimo;8;Valencin ;FR
5489;85.950000;9.930000;Colissimo;8;Valencin ;FR
5490;47.450000;4.940000;Mondial Relay;3;Beauraing;BE
5490;47.450000;4.940000;Mondial Relay;3;Beauraing;BE
5491;167.190000;6.590000;Mondial Relay;8;Saint Jean le blanc;FR
5491;167.190000;6.590000;Mondial Relay;8;Saint Jean le blanc;FR
5492;77.940000;9.930000;Colissimo;8;NILVANGE;FR
5492;77.940000;9.930000;Colissimo;8;NILVANGE;FR
5492;77.940000;9.930000;Colissimo;8;NILVANGE;FR
5493;48.020000;9.020000;Colissimo;8;BOUXWILLER;FR
5494;245.650000;13.780000;Colissimo;8;TEMPLEUVE EN TEVEL;FR
5494;245.650000;13.780000;Colissimo;8;TEMPLEUVE EN TEVEL;FR
5495;72.790000;4.780000;Mondial Relay;8;MAUBEC;FR
5495;72.790000;4.780000;Mondial Relay;8;MAUBEC;FR
5495;72.790000;4.780000;Mondial Relay;8;MAUBEC;FR
5496;82.780000;4.780000;Mondial Relay;8;Canteleu;FR
5497;80.800000;4.780000;Mondial Relay;8;Niort;FR
5497;80.800000;4.780000;Mondial Relay;8;Niort;FR
5497;80.800000;4.780000;Mondial Relay;8;Niort;FR
5498;169.610000;6.590000;Mondial Relay;8;PARIS 16;FR
5498;169.610000;6.590000;Mondial Relay;8;PARIS 16;FR
5499;129.920000;16.000000;Colissimo  Dom-Tom / International;19;Montreux;CH
5499;129.920000;16.000000;Colissimo  Dom-Tom / International;19;Montreux;CH
5500;105.970000;5.260000;Mondial Relay;8;ST VINCENT DE TYROSSE;FR
5500;105.970000;5.260000;Mondial Relay;8;ST VINCENT DE TYROSSE;FR
5500;105.970000;5.260000;Mondial Relay;8;ST VINCENT DE TYROSSE;FR
5501;208.610000;6.590000;Mondial Relay;8;CHUZELLES;FR
5501;208.610000;6.590000;Mondial Relay;8;CHUZELLES;FR
5501;208.610000;6.590000;Mondial Relay;8;CHUZELLES;FR
5501;208.610000;6.590000;Mondial Relay;8;CHUZELLES;FR
5502;87.830000;9.930000;Colissimo;8;Saumur;FR
5502;87.830000;9.930000;Colissimo;8;Saumur;FR
5502;87.830000;9.930000;Colissimo;8;Saumur;FR
5502;87.830000;9.930000;Colissimo;8;Saumur;FR
5502;87.830000;9.930000;Colissimo;8;Saumur;FR
5503;98.390000;10.880000;Colissimo;8;Pleneuf val andre;FR
5503;98.390000;10.880000;Colissimo;8;Pleneuf val andre;FR
5504;42.790000;4.780000;Mondial Relay;8;PARIS;FR
5504;42.790000;4.780000;Mondial Relay;8;PARIS;FR
